incident_id,downtime_start,downtime_end,duration_minutes,source,title,impact
24935746,2025-05-08T14:40:00Z,2025-05-08T16:27:00Z,107,postmortem,Incident with Git Operations,minor
24994971,2025-05-12T14:53:00Z,2025-05-12T15:06:00Z,13,updates,Disruption with some GitHub services,minor
25020423,2025-05-13T19:52:00Z,2025-05-15T16:30:00Z,2678,updates,Codespaces Scheduled Maintenance,maintenance
25035810,2025-05-14T14:39:00Z,2025-05-15T01:02:00Z,623,updates,Disruption with Gemini 2.5 Pro model,minor
25052281,2025-05-15T07:00:00Z,2025-05-15T10:38:00Z,218,updates,Disruption with some GitHub services,minor
25058728,2025-05-15T12:41:00Z,2025-05-15T22:58:00Z,617,updates,Disruption with Gemini 2.5 Pro,minor
25084763,2025-05-16T09:22:00Z,2025-05-16T15:24:00Z,362,updates,Disruption with some GitHub services,minor
25090474,2025-05-16T13:46:00Z,2025-05-17T02:27:00Z,761,updates,GitHub Enterprise Importer (GEI) is experiencing degraded throughput,minor
25189632,2025-05-20T13:10:00Z,2025-05-20T16:08:00Z,178,updates,Elevated error rates for Claude Sonnet 3.7,minor
25196531,2025-05-20T18:18:00Z,2025-05-20T19:53:00Z,95,postmortem,Incident with Copilot,minor
25212747,2025-05-21T09:00:00Z,2025-05-21T09:00:00Z,0,updates,Incident with Webhooks,none
25227885,2025-05-22T07:06:00Z,2025-05-22T09:10:00Z,124,postmortem,Delayed GitHub Actions Jobs,minor
25243966,2025-05-23T17:40:00Z,2025-05-23T18:30:00Z,50,postmortem,Disruption with some GitHub services,minor
25261970,2025-05-26T06:20:00Z,2025-05-26T09:45:00Z,205,postmortem,We're experiencing errors,minor
25281050,2025-05-27T10:00:00Z,2025-05-27T10:00:00Z,0,updates,[Retroactive] Incident with Git Operations,none
25275453,2025-05-27T12:20:00Z,2025-05-27T12:41:00Z,21,updates,Disruption with some GitHub services,minor
25275516,2025-05-27T09:31:00Z,2025-05-27T13:31:00Z,240,postmortem,Incident with Actions,minor
25287025,2025-05-28T11:11:00Z,2025-05-28T14:43:00Z,212,updates,Disruption with some GitHub services,major
25233647,2025-05-22T15:26:00Z,2025-05-29T16:30:00Z,10144,updates,Codespaces Scheduled Maintenance,maintenance
25303483,2025-05-29T21:01:00Z,2025-05-31T04:30:00Z,1889,updates,Codespaces Scheduled Maintenance,maintenance
25310297,2025-05-30T08:10:00Z,2025-05-30T16:00:00Z,470,postmortem,Disruption with some GitHub services,major
25364469,2025-06-04T14:35:00Z,2025-06-04T15:50:00Z,75,postmortem,Incident with Actions,minor
25378142,2025-06-05T18:00:00Z,2025-06-05T19:29:00Z,89,updates,Incident with Actions,major
25385487,2025-06-06T09:58:00Z,2025-06-06T12:40:00Z,162,updates,Incident with Copilot,minor
25429897,2025-06-06T23:00:00Z,2025-06-06T23:00:00Z,0,updates,Incident With Copilot,none
25427285,2025-06-10T14:28:00Z,2025-06-10T14:45:00Z,17,postmortem,Incident with Pull Requests,minor
25429519,2025-06-10T12:15:00Z,2025-06-10T19:04:00Z,409,postmortem,Codespaces billing is delayed,minor
25429820,2025-06-10T18:17:00Z,2025-06-11T01:51:00Z,454,updates,Disruption with some GitHub services,minor
25457111,2025-06-12T18:50:00Z,2025-06-12T20:26:00Z,96,updates,Incident with Actions,minor
25456062,2025-06-12T17:55:00Z,2025-06-12T21:07:00Z,192,postmortem,Some Copilot chat models are failing requests,major
25514408,2025-06-17T19:32:00Z,2025-06-17T20:03:00Z,31,postmortem,Incident with multiple GitHub services,major
25525202,2025-06-18T15:15:00Z,2025-06-18T19:29:00Z,254,postmortem,Partial Degradation in Issues Experience,minor
25525421,2025-06-18T08:21:00Z,2025-06-18T18:47:00Z,626,postmortem,Partial Actions Cache degradation,minor
25528319,2025-06-18T22:39:00Z,2025-06-18T23:13:00Z,34,updates,Disruption with some GitHub services,minor
25544403,2025-06-20T10:49:00Z,2025-06-20T11:20:00Z,31,updates,Disruption with the GitHub mobile android application,minor
25581556,2025-06-24T10:55:00Z,2025-06-24T12:26:00Z,91,updates,Repository Navigation Bar Missing in GitHub Enterprise Cloud,minor
25603097,2025-06-26T14:42:00Z,2025-06-26T18:05:00Z,203,updates,GitHub Enterprise Importer delays,minor
25607112,2025-06-26T17:10:00Z,2025-06-26T23:30:00Z,380,postmortem,Disruption with some GitHub services,minor
25644426,2025-06-30T19:00:00Z,2025-06-30T19:00:00Z,0,updates,Incident With Actions,none
25641810,2025-06-30T19:13:00Z,2025-06-30T19:55:00Z,42,updates,Disruption with Claude 3.7 Sonnet in Copilot Chat,minor
25662931,2025-07-02T09:54:00Z,2025-07-02T10:16:00Z,22,updates,Disruption with some GitHub services,minor
25666876,2025-07-02T16:09:00Z,2025-07-02T16:23:00Z,14,updates,Disruption with some GitHub services,minor
25673661,2025-07-03T05:39:00Z,2025-07-03T07:12:00Z,93,updates,Disruption with some GitHub services,minor
25723844,2025-07-07T22:03:00Z,2025-07-07T22:22:00Z,19,updates,Disruption with some GitHub services,minor
25724106,2025-07-07T21:14:00Z,2025-07-07T22:34:00Z,80,postmortem,Disruption with some GitHub services,minor
25734614,2025-07-08T14:20:00Z,2025-07-08T16:30:00Z,130,postmortem,Incident with Actions,minor
25835365,2025-07-15T20:00:00Z,2025-07-15T20:00:00Z,0,updates,[Retroactive] Disruption with some GitHub Services,minor
25820186,2025-07-16T05:20:00Z,2025-07-16T08:30:00Z,190,postmortem,Disruption with some GitHub services,minor
25873107,2025-07-21T07:20:00Z,2025-07-21T08:00:00Z,40,postmortem,Some Copilot Models Experiencing Degraded Performance,minor
25872946,2025-07-21T07:15:00Z,2025-07-21T09:48:00Z,153,updates,Incident with Issues,minor
25891369,2025-07-22T18:35:00Z,2025-07-22T18:49:00Z,14,updates,Incident with Copilot and Claude Sonnet 4,minor
25901045,2025-07-23T15:31:00Z,2025-07-23T16:30:00Z,59,updates,Incident with Actions Hosted Runners,minor
25950222,2025-07-28T16:50:00Z,2025-07-29T01:23:00Z,513,updates,Disruption with some GitHub services,minor
25952721,2025-07-28T22:40:00Z,2025-07-29T02:06:00Z,206,updates,"Incident with Issues, API Requests and Pull Requests",minor
25952435,2025-07-28T21:41:00Z,2025-07-29T03:15:00Z,334,updates,GitHub Enterprise Importer migrations are stalled,major
25956769,2025-07-29T10:41:00Z,2025-07-29T12:05:00Z,84,updates,Increase in 429s for Git Operations,minor
25992666,2025-08-01T09:20:00Z,2025-08-01T10:55:00Z,95,updates,Disruption with some GitHub services,minor
26032879,2025-08-05T15:42:00Z,2025-08-05T16:14:00Z,32,updates,Incident with pull requests,major
26033991,2025-08-05T17:53:00Z,2025-08-05T19:46:00Z,113,updates,Incident with Pull Requests,minor
26093653,2025-08-11T18:51:00Z,2025-08-11T18:57:00Z,6,updates,Disruption with some GitHub services,minor
26103057,2025-08-12T13:30:00Z,2025-08-12T17:14:00Z,224,postmortem,Incident with search on GitHub we are seeing increased failure rates,major
26121476,2025-08-14T02:30:00Z,2025-08-14T06:14:00Z,224,postmortem,Incident with Actions,minor
26128099,2025-08-14T17:50:00Z,2025-08-14T18:08:00Z,18,postmortem,Incident with Packages,minor
26171249,2025-08-19T13:35:00Z,2025-08-19T14:33:00Z,58,postmortem,Disruption with some GitHub services,minor
26183695,2025-08-20T16:14:00Z,2025-08-20T16:37:00Z,23,updates,Disruption with some GitHub services,minor
26190305,2025-08-21T06:25:00Z,2025-08-21T06:58:00Z,33,updates,Incident with Issues and Git Operations,minor
26195593,2025-08-21T15:54:00Z,2025-08-21T18:13:00Z,139,updates,Incident with Actions,minor
26259467,2025-08-27T20:41:00Z,2025-08-27T21:27:00Z,46,updates,Disruption with some GitHub services,major
26316711,2025-09-02T15:17:00Z,2025-09-02T15:44:00Z,27,updates,Loading avatars might fail for a 0.5% of total users and 100% users around the Arabian Peninsula. We are investigating.,minor
26342409,2025-09-04T18:16:00Z,2025-09-04T20:25:00Z,129,updates,Degraded REST API success rates for some customers,minor
26396329,2025-09-10T13:23:00Z,2025-09-10T14:02:00Z,39,updates,Incident with Actions,minor
26430076,2025-09-13T12:44:00Z,2025-09-15T21:01:00Z,3377,updates,Repository search is degraded,minor
26450306,2025-09-15T18:21:00Z,2025-09-15T18:28:00Z,7,updates,Disruption with some GitHub services,major
26462194,2025-09-16T17:14:00Z,2025-09-16T17:45:00Z,31,updates,Creating GitHub apps using the REST API will fail with a 401 error,minor
26462594,2025-09-16T17:55:00Z,2025-09-16T18:30:00Z,35,updates,Unauthenticated LFS requests for public repos are returning unexpected 401 errors,minor
26473036,2025-09-17T15:04:00Z,2025-09-17T17:55:00Z,171,updates,Incident with Codespaces,minor
26531614,2025-09-23T15:29:00Z,2025-09-23T17:38:00Z,129,postmortem,Disruption with some GitHub services,minor
26532100,2025-09-23T17:28:00Z,2025-09-23T17:41:00Z,13,updates,Incident with Pages and Actions,minor
26534607,2025-09-23T22:22:00Z,2025-09-24T00:26:00Z,124,updates,Incident with Copilot,minor
26538990,2025-09-24T09:08:00Z,2025-09-24T09:18:00Z,10,updates,Claude Opus 4 is experiencing degraded performance,minor
26542071,2025-09-23T15:29:00Z,2025-09-23T17:38:00Z,129,postmortem,Disruption with some GitHub services,major
26554560,2025-09-25T17:00:00Z,2025-09-25T17:36:00Z,36,updates,Disruption with some GitHub services,minor
26591278,2025-09-29T16:45:00Z,2025-09-29T17:33:00Z,48,updates,Disruption with some GitHub services,major
26592339,2025-09-29T18:39:00Z,2025-09-29T19:12:00Z,33,updates,Disruption with Gemini 2.5 Pro and Gemini 2.0 Flash in Copilot,minor
26610255,2025-10-01T07:59:00Z,2025-10-01T16:55:00Z,536,updates,Degraded Performance for GitHub Actions MacOS Runners,minor
26615316,2025-10-01T16:43:00Z,2025-10-02T22:33:00Z,1790,updates,Degraded Gemini 2.5 Pro experience in Copilot,minor
26633369,2025-10-03T02:41:00Z,2025-10-03T03:47:00Z,66,updates,Incident with Copilot,minor
26679334,2025-10-07T19:48:00Z,2025-10-08T00:05:00Z,257,updates,Disruption with some GitHub services,minor
26701366,2025-10-09T13:52:00Z,2025-10-09T13:56:00Z,4,updates,Multiple GitHub API endpoints are experiencing errors,minor
26702024,2025-10-09T14:45:00Z,2025-10-09T16:40:00Z,115,updates,Incident with Webhooks,major
26752063,2025-10-14T14:05:00Z,2025-10-14T16:00:00Z,115,updates,Disruption with GPT-5-mini in Copilot,minor
26754510,2025-10-14T18:26:00Z,2025-10-14T18:57:00Z,31,updates,Disruption with some GitHub services,minor
26788390,2025-10-17T13:11:00Z,2025-10-17T14:12:00Z,61,updates,Disruption with push notifications,major
26815001,2025-10-20T08:05:00Z,2025-10-20T10:50:00Z,165,postmortem,Codespaces creation failling,major
26820913,2025-10-20T14:46:00Z,2025-10-20T16:40:00Z,114,updates,Disruption with Grok Code Fast 1 in Copilot,minor
26833707,2025-10-21T07:55:00Z,2025-10-21T12:20:00Z,265,postmortem,Incident with Actions,minor
26837586,2025-10-21T16:00:00Z,2025-10-21T17:39:00Z,99,updates,Disruption with some GitHub services,minor
26848498,2025-10-22T14:06:00Z,2025-10-22T15:17:00Z,71,postmortem,Incident with API Requests,minor
26861074,2025-10-23T15:54:00Z,2025-10-23T19:20:00Z,206,postmortem,Incident with Actions - Larger hosted runners,minor
26869397,2025-10-24T09:31:00Z,2025-10-24T10:10:00Z,39,updates,git operations over ssh seeing increased latency on github.com,minor
26872058,2025-10-24T14:17:00Z,2025-10-24T14:17:00Z,0,updates,githubstatus.com was unavailable UTC 2025 Oct 24 02:55 to 03:13,none
26903197,2025-10-27T16:25:00Z,2025-10-27T17:51:00Z,86,updates,Disruption with viewing some repository pages from large organizations,minor
26916087,2025-10-28T16:39:00Z,2025-10-28T17:11:00Z,32,updates,Inconsistent results when using the Haiku 4.5 model,minor
26933445,2025-10-29T21:34:00Z,2025-10-29T21:49:00Z,15,updates,Disruption with Copilot Bing search tool,minor
26929372,2025-10-29T16:17:00Z,2025-10-29T23:15:00Z,418,updates,"Experiencing connection issues across Actions, Codespaces, and possibly other services",major
26947406,2025-10-30T22:47:00Z,2025-10-30T23:00:00Z,13,updates,Disruption with some GitHub services,minor
26962592,2025-11-01T02:30:00Z,2025-11-01T06:14:00Z,224,postmortem,Incident with using workflow_dispatch for Actions,minor
26989085,2025-11-03T14:10:00Z,2025-11-03T19:20:00Z,310,postmortem,Incident with Packages,minor
27152998,2025-11-04T22:00:00Z,2025-11-04T22:00:00Z,0,updates,Incident With GitHub Enterprise Importer,none
27031453,2025-11-05T22:56:00Z,2025-11-05T23:26:00Z,30,updates,Copilot Code Completions partially unavailable,minor
27032025,2025-11-05T23:41:00Z,2025-11-06T00:06:00Z,25,updates,Incident with Copilot,minor
27116491,2025-11-11T16:28:00Z,2025-11-11T20:54:00Z,266,postmortem,Larger hosted runners experiencing delays,minor
27129684,2025-11-12T14:23:00Z,2025-11-12T17:39:00Z,196,updates,Delay in notification deliveries,minor
27135994,2025-11-12T22:10:00Z,2025-11-12T23:04:00Z,54,postmortem,Disruption with some GitHub services,minor
27147551,2025-11-13T15:00:00Z,2025-11-13T15:13:00Z,13,updates,Some users may experience failing git push and pull operations.,minor
27202654,2025-11-17T16:52:00Z,2025-11-17T19:08:00Z,136,updates,Disruption with some GitHub services,major
27206562,2025-11-17T23:01:00Z,2025-11-18T00:10:00Z,69,updates,Disruption with some GitHub services,minor
27227444,2025-11-18T20:39:00Z,2025-11-18T21:59:00Z,80,updates,Git operation failures,major
27240563,2025-11-19T16:13:00Z,2025-11-21T00:22:00Z,1929,updates,Disruption with some GitHub services,minor
27241880,2025-11-19T17:48:00Z,2025-11-19T18:07:00Z,19,updates,Incident with Actions,minor
27256736,2025-11-20T18:04:00Z,2025-11-20T19:24:00Z,80,updates,Disruption with some GitHub services,minor
27304707,2025-11-24T13:10:00Z,2025-11-24T15:04:00Z,114,updates,Disruption with some GitHub services,minor
27358197,2025-11-28T06:59:00Z,2025-11-28T08:23:00Z,84,updates,Incident with Copilot,major
27565032,2025-12-03T22:21:00Z,2025-12-03T23:44:00Z,83,postmortem,Webhooks delivery degradation,none
27467592,2025-12-05T18:38:00Z,2025-12-05T22:20:00Z,222,updates,Team synchronization is experiencing delays for non enterprise managed users,minor
27507130,2025-12-08T19:51:00Z,2025-12-08T21:06:00Z,75,updates,Potential disruption with our Agent Control Plane UI Settings,major
27508195,2025-12-08T21:28:00Z,2025-12-08T22:33:00Z,65,updates,Disruption with some GitHub services,minor
27527949,2025-12-10T09:11:00Z,2025-12-10T11:05:00Z,114,updates,Some Actions customers experiencing run start delays,minor
27530605,2025-12-10T13:34:00Z,2025-12-10T14:52:00Z,78,updates,Some macOS Actions jobs routing to Ubuntu instead,minor
27547484,2025-12-11T15:47:00Z,2025-12-11T17:53:00Z,126,updates,We are investigating a rise in request failures on several services,minor
27549493,2025-12-11T18:40:00Z,2025-12-11T20:05:00Z,85,updates,Disruptions in Login and Signup Flows,minor
27599440,2025-12-15T14:12:00Z,2025-12-15T15:45:00Z,93,updates,Incident with Copilot Grok Code Fast 1,minor
27602231,2025-12-15T15:15:00Z,2025-12-15T18:22:00Z,187,postmortem,"Copilot Code Review is degraded, and not returning responses to users",major
27635148,2025-12-16T12:00:00Z,2025-12-16T12:00:00Z,0,updates,Incident With Copilot,none
27649291,2025-12-18T16:32:00Z,2025-12-18T16:42:00Z,10,updates,Intermittent networking issues across hosted runners,none
27649413,2025-12-18T16:33:00Z,2025-12-18T17:41:00Z,68,updates,Intermittent networking failures across GitHub-hosted Actions runners,major
27650049,2025-12-18T16:25:00Z,2025-12-18T19:09:00Z,164,postmortem,Disruption with some GitHub services,major
27712968,2025-12-22T22:01:00Z,2025-12-22T22:32:00Z,31,postmortem,Disruption with some GitHub services,major
27719490,2025-12-23T09:15:00Z,2025-12-23T10:32:00Z,77,postmortem,Incident with Issues and Pull Requests,minor
27843035,2025-12-31T04:00:00Z,2025-12-31T22:31:00Z,1111,postmortem,Disruption with some GitHub services,minor
27897480,2026-01-06T08:56:00Z,2026-01-06T10:08:00Z,72,updates,Incident with Copilot,minor
27903123,2026-01-06T16:41:00Z,2026-01-06T17:06:00Z,25,updates,Incident with Actions,minor
27920382,2026-01-07T18:32:00Z,2026-01-07T21:07:00Z,155,updates,Some models missing in Copilot,minor
27924734,2026-01-08T00:45:00Z,2026-01-08T01:32:00Z,47,updates,Incident with Copilot,minor
27951606,2026-01-09T17:53:00Z,2026-01-10T02:33:00Z,520,updates,Disruption with some GitHub services,minor
27986880,2026-01-12T10:02:00Z,2026-01-12T10:17:00Z,15,updates,Disruption with some GitHub services,major
28003053,2026-01-13T09:38:00Z,2026-01-13T10:46:00Z,68,updates,GitHub Copilot failures,major
28012493,2026-01-13T22:21:00Z,2026-01-14T00:18:00Z,117,updates,Disruption with some GitHub services,minor
28019251,2026-01-14T09:24:00Z,2026-01-14T10:52:00Z,88,updates,Copilot's GPT-5.1 model has degraded performance,minor
28020169,2026-01-14T10:56:00Z,2026-01-14T12:23:00Z,87,updates,Claude Opus 4.5 model experiencing degraded performance,minor
28059713,2026-01-14T18:00:00Z,2026-01-14T18:00:00Z,0,updates,[Retroactive] Incident with GitHub Copilot (GPT-5 model),minor
28026970,2026-01-14T19:34:00Z,2026-01-14T21:36:00Z,122,postmortem,Incident with Webhooks,minor
28039944,2026-01-15T14:24:00Z,2026-01-15T15:26:00Z,62,updates,Actions workflow run and job status updates are experiencing delays,minor
28041975,2026-01-15T16:40:00Z,2026-01-15T18:20:00Z,100,postmortem,Incident with Issues and Pull Requests,major
28063262,2026-01-16T23:53:00Z,2026-01-17T02:54:00Z,181,updates,Disruption with some GitHub services,minor
28114471,2026-01-20T14:39:00Z,2026-01-20T16:03:00Z,84,postmortem,Incident affecting actions-runner-controller,minor
28117134,2026-01-20T19:08:00Z,2026-01-20T20:18:00Z,70,postmortem,Run start delays in Actions,minor
28127260,2026-01-21T11:33:00Z,2026-01-21T12:38:00Z,65,updates,Copilot Chat - Grok Code Fast 1 Outage,minor
28132875,2026-01-21T19:31:00Z,2026-01-21T20:53:00Z,82,updates,Policy pages for Copilot are timing out,minor
28144456,2026-01-22T14:12:00Z,2026-01-22T15:22:00Z,70,updates,Disruption with some GitHub services,minor
28179262,2026-01-25T02:43:00Z,2026-01-25T03:08:00Z,25,updates,Disruption with repo creation,minor
28200617,2026-01-26T19:25:00Z,2026-01-26T23:51:00Z,266,updates,Regression in windows runners for public repositories,minor
28240905,2026-01-28T15:12:00Z,2026-01-28T15:54:00Z,42,updates,Actions Workflows Run Start Delays,minor
28296378,2026-01-30T20:59:00Z,2026-01-30T21:22:00Z,23,updates,Degraded Experience - Failing to finalize some CCA Jobs,minor
28328561,2026-02-02T17:34:00Z,2026-02-02T17:43:00Z,9,updates,Disruption with some GitHub services,minor
28328662,2026-02-02T17:41:00Z,2026-02-02T18:46:00Z,65,updates,Disruption with some GitHub services,major
28330655,2026-02-02T20:17:00Z,2026-02-03T00:54:00Z,277,updates,Incident with Codespaces,major
28329719,2026-02-02T18:35:00Z,2026-02-02T22:15:00Z,220,postmortem,Incident with Actions,major
28339403,2026-02-03T09:35:00Z,2026-02-03T10:15:00Z,40,postmortem,Incident with Copilot,minor
28343178,2026-02-03T14:00:00Z,2026-02-03T17:40:00Z,220,postmortem,Delays in UI updates for Actions Runs,minor
28387833,2026-02-06T11:16:00Z,2026-02-06T11:58:00Z,42,updates,Incident with Copilot,minor
28391567,2026-02-06T17:49:00Z,2026-02-06T18:36:00Z,47,postmortem,Incident with Pull Requests,minor
28422220,2026-02-09T07:05:00Z,2026-02-09T11:26:00Z,261,postmortem,"Degraded Performance in Webhooks API and UI, Pull Requests",minor
28423324,2026-02-09T10:01:00Z,2026-02-09T12:12:00Z,131,updates,Degraded performance for Copilot Coding Agent,minor
28425999,2026-02-09T14:17:00Z,2026-02-09T15:46:00Z,89,updates,Incident with Actions,minor
28427396,2026-02-09T16:19:00Z,2026-02-09T17:40:00Z,81,updates,Incident with Pull Requests,major
28427090,2026-02-09T15:54:00Z,2026-02-09T19:29:00Z,215,updates,Notifications are delayed,minor
28429325,2026-02-09T19:01:00Z,2026-02-09T20:09:00Z,68,updates,"Incident with Issues, Actions and Git Operations",major
28427520,2026-02-09T16:29:00Z,2026-02-10T09:57:00Z,1048,updates,Copilot Policy Propagation Delays,minor
28442863,2026-02-10T15:07:00Z,2026-02-10T15:58:00Z,51,updates,Disruption with some GitHub services,minor
28456612,2025-02-11T14:30:00Z,2025-02-11T15:30:00Z,60,postmortem,Incident with Copilot,minor
28456613,2026-02-11T13:51:00Z,2026-02-11T17:03:00Z,192,postmortem,Incident with API Requests,minor
28458937,2026-02-11T18:58:00Z,2026-02-12T00:59:00Z,361,updates,Disruption with some GitHub services,minor
28465240,2026-02-12T00:51:00Z,2026-02-12T09:35:00Z,524,postmortem,Incident with Codespaces,major
28466893,2026-02-12T10:38:00Z,2026-02-12T11:12:00Z,34,updates,Disruption with some GitHub services,major
28469110,2026-02-12T14:06:00Z,2026-02-12T16:50:00Z,164,updates,Intermittent disruption with Copilot completions and inline suggestions,minor
28471802,2026-02-12T18:36:00Z,2026-02-12T20:34:00Z,118,updates,Disruption with some GitHub services,minor
28487533,2026-02-13T21:46:00Z,2026-02-13T22:58:00Z,72,postmortem,Disruption with some GitHub services regarding file upload,minor
28530813,2026-02-17T17:07:00Z,2026-02-17T19:06:00Z,119,postmortem,Intermittent authentication failures on GitHub,minor
28546747,2026-02-18T18:25:00Z,2026-02-18T19:20:00Z,55,updates,Degraded performance in merge queue,minor
28573454,2026-02-20T07:30:00Z,2026-02-20T11:21:00Z,231,postmortem,Incident with Copilot GPT-5.1-Codex,minor
28581207,2026-02-20T17:45:00Z,2026-02-20T20:41:00Z,176,postmortem,Extended job start delays for larger hosted runners,minor
28625959,2026-02-23T14:45:00Z,2026-02-23T16:19:00Z,94,postmortem,Incident with Copilot,minor
28627142,2026-02-23T15:00:00Z,2026-02-23T17:00:00Z,120,postmortem,Incident with Actions,minor
28630931,2026-02-23T21:01:00Z,2026-02-23T21:30:00Z,29,postmortem,Incident with Issues and Pull Requests Search,minor
28630011,2026-02-23T19:59:00Z,2026-02-24T00:46:00Z,287,updates,Code search experiencing degraded performance,minor
28663359,2026-02-25T15:05:00Z,2026-02-25T16:34:00Z,89,postmortem,Incident with Copilot Agent Sessions impacting CCA/CCR,minor
28676547,2026-02-26T09:27:00Z,2026-02-26T10:36:00Z,69,postmortem,Incident with Copilot,minor
28686655,2026-02-27T00:01:00Z,2026-02-27T00:04:00Z,3,updates,High latency on webhook API requests,minor
28688857,2026-02-27T03:08:00Z,2026-02-27T06:04:00Z,176,updates,Code view fails to load when content contains some non-ASCII characters,minor
28703281,2026-02-27T22:53:00Z,2026-02-27T23:46:00Z,53,postmortem,Incident with Copilot agent sessions,minor
28750704,2026-03-02T19:11:00Z,2026-03-02T22:04:00Z,173,updates,Incident with Pull Requests /pulls,minor
28753588,2026-03-02T23:10:00Z,2026-03-03T05:54:00Z,404,updates,Delayed visibility of newly added issues on project boards,minor
28769993,2026-03-03T18:46:00Z,2026-03-03T20:09:00Z,83,postmortem,Incident with all GitHub services,major
28771344,2026-03-03T19:44:00Z,2026-03-03T21:05:00Z,81,postmortem,Claude Opus 4.6 Fast not appearing for some Copilot users,minor
28794783,2026-03-05T00:47:00Z,2026-03-05T01:13:00Z,26,updates,Some OpenAI models degraded in Copilot,minor
28795113,2026-03-05T12:53:00Z,2026-03-05T13:35:00Z,42,postmortem,Disruption with some GitHub services,minor
28808429,2026-03-05T16:35:00Z,2026-03-05T19:30:00Z,175,updates,"Multiple services are affected, service degradation",major
28813935,2026-03-05T22:53:00Z,2026-03-05T23:55:00Z,62,updates,Actions is experiencing degraded availability,major
28829528,2026-03-06T16:16:00Z,2026-03-06T23:28:00Z,432,postmortem,Incident with Webhooks,minor
28870787,2026-03-09T01:23:00Z,2026-03-09T03:25:00Z,122,postmortem,Incident with Codespaces,minor
28882382,2026-03-09T15:50:00Z,2026-03-09T17:03:00Z,73,updates,Incident with Webhooks,minor
29087337,2026-03-10T23:00:00Z,2026-03-10T23:40:00Z,40,postmortem,Incident With Webhooks,none
28922599,2026-03-11T14:25:00Z,2026-03-11T14:34:00Z,9,postmortem,Incident with API Requests,minor
28922400,2026-03-11T13:00:00Z,2026-03-11T15:23:00Z,143,postmortem,Degraded experience with Copilot Code Review,minor
28933013,2026-03-12T01:54:00Z,2026-03-12T02:45:00Z,51,updates,Disruption with some GitHub services,minor
28935006,2026-03-12T04:46:00Z,2026-03-12T06:02:00Z,76,updates,Actions failures to download (401 Unauthorized),minor
28942649,2026-03-12T01:00:00Z,2026-03-12T18:53:00Z,1073,postmortem,Degraded Codespaces experience,minor
28968105,2026-03-13T13:35:00Z,2026-03-13T16:02:00Z,147,postmortem,Degraded performance for various services,minor
29034976,2026-03-16T15:01:00Z,2026-03-16T15:28:00Z,27,updates,Errors starting and connecting to Codespaces,minor
29090596,2026-03-18T18:18:00Z,2026-03-18T19:46:00Z,88,postmortem,Webhook delivery is delayed,minor
29094936,2026-03-18T22:36:00Z,2026-03-19T01:44:00Z,188,updates,Disruption with some GitHub services,minor
29098832,2026-03-19T01:05:00Z,2026-03-19T02:52:00Z,107,postmortem,Disruption with Copilot Coding Agent sessions,minor
29110999,2026-03-19T01:05:00Z,2026-03-19T02:52:00Z,107,postmortem,Issues with Copilot Coding Agent,major
29114079,2026-03-19T16:25:00Z,2026-03-20T00:05:00Z,460,updates,Git operations for users in the west coast are experiencing an increase in latency,minor
29123267,2026-03-19T01:05:00Z,2026-03-19T02:52:00Z,107,postmortem,Disruption with Copilot Coding Agent Sessions,major
29179438,2026-03-22T09:08:00Z,2026-03-22T10:02:00Z,54,updates,Disruption with some GitHub services,minor
29235644,2026-03-24T16:59:00Z,2026-03-24T19:51:00Z,172,updates,Teams Github Notifications App is down,major
29239164,2026-03-24T20:18:00Z,2026-03-24T20:56:00Z,38,updates,Disruption with some GitHub services,minor
